gid,lon,lat,X,Y,gridmet_id,irr_freq,irr_ratio,bedrock_m,k_m/d,sy,well_depth,well_surface_ele,well_bedrock_ele,well_k,well_sy,well_depth_ele,wl_depth_m_1990,wl_depth_m_1991,wl_depth_m_1992,wl_depth_m_1993,wl_depth_m_1994,wl_depth_m_1995,wl_depth_m_1996,wl_depth_m_1997,wl_depth_m_1998,wl_depth_m_1999,wl_depth_m_2000,wl_depth_m_2001,wl_depth_m_2002,wl_depth_m_2003,wl_depth_m_2004,wl_depth_m_2005,wl_depth_m_2006,wl_depth_m_2007,wl_depth_m_2008,wl_depth_m_2009,wl_depth_m_2010,wl_depth_m_2011,wl_depth_m_2012,wl_depth_m_2013,wl_depth_m_2014,wl_depth_m_2015,wl_depth_m_2016,wl_depth_m_2017,wl_depth_m_2018,wl_depth_m_2019,wl_depth_m_2020,wl_depth_m_2021,wl_depth_m_2022,wl_ele_m_1990,wl_ele_m_1991,wl_ele_m_1992,wl_ele_m_1993,wl_ele_m_1994,wl_ele_m_1995,wl_ele_m_1996,wl_ele_m_1997,wl_ele_m_1998,wl_ele_m_1999,wl_ele_m_2000,wl_ele_m_2001,wl_ele_m_2002,wl_ele_m_2003,wl_ele_m_2004,wl_ele_m_2005,wl_ele_m_2006,wl_ele_m_2007,wl_ele_m_2008,wl_ele_m_2009,wl_ele_m_2010,wl_ele_m_2011,wl_ele_m_2012,wl_ele_m_2013,wl_ele_m_2014,wl_ele_m_2015,wl_ele_m_2016,wl_ele_m_2017,wl_ele_m_2018,wl_ele_m_2019,wl_ele_m_2020,wl_ele_m_2021,wl_ele_m_2022,st_m_1990,st_m_1991,st_m_1992,st_m_1993,st_m_1994,st_m_1995,st_m_1996,st_m_1997,st_m_1998,st_m_1999,st_m_2000,st_m_2001,st_m_2002,st_m_2003,st_m_2004,st_m_2005,st_m_2006,st_m_2007,st_m_2008,st_m_2009,st_m_2010,st_m_2011,st_m_2012,st_m_2013,st_m_2014,st_m_2015,st_m_2016,st_m_2017,st_m_2018,st_m_2019,st_m_2020,st_m_2021,st_m_2022,Crop2006,Crop2007,Crop2008,Crop2009,Crop2010,Crop2011,Crop2012,Crop2013,Crop2014,Crop2015,Crop2016,Crop2017,Crop2018,Crop2019,Crop2020,Crop2021,Crop2022,other_freq,wheat_freq,Irr1997,Irr1998,Irr1999,Irr2000,Irr2001,Irr2002,Irr2003,Irr2004,Irr2005,Irr2006,Irr2007,Irr2008,Irr2009,Irr2010,Irr2011,Irr2012,Irr2013,Irr2014,Irr2015,Irr2016,Irr2017,Irr2018,Irr2019,Irr2020
grid82,-100.68797520533853,39.41955498657118,9,15,grid13,19,1.0,823.131933690168,85.475064,0.0687,84.7344,906.4218783,823.0005743,80.68056,0.0636,821.6874783,39.189148,42.4807,41.03053,41.229145,39.56573,40.177296,40.322517,40.51965,39.50837,40.311234,39.481953,41.426506,43.127026,43.893795,45.228134,45.086052,45.622665,45.696503,46.147064,46.698437,46.9489,47.247963,47.547195,48.14066,49.444633,49.71321,52.605915,50.115936,50.16423,52.939716,49.9268,50.39845,50.6268,852.23956,853.14386,852.4651,852.3624,853.9333,852.8925,852.8022,852.4602,853.5258,852.06226,853.2898,850.92993,850.82965,849.9015,848.9438,848.8667,848.1413,848.47675,847.47455,847.42126,847.14716,846.6878,846.3811,845.633,845.81445,845.6361,845.6464,845.3026,845.2419,845.1718,845.4598,845.0736,845.1453,29.10762929811324,30.01192617311324,29.33315420045699,29.23049306764449,30.80135488405074,29.76058339967574,29.67025136842574,29.32827138795699,30.39388418092574,28.93032216920699,30.15786123170699,27.79799795045699,27.69771718873824,26.76955556764449,25.81185293092574,25.73476552858199,25.00936269655074,25.34481191530074,24.34261464967574,24.28933095826949,24.01522207155074,23.55587148561324,23.24916982545699,22.50106191530074,22.68251943483199,22.50417470826949,22.51448964967574,22.17067861451949,22.10994863405074,22.03988027467574,22.32784414186324,21.94167470826949,22.01339101686324,corn,corn,sorghum,corn,corn,soybeans,corn,corn,soybeans,corn,sorghum,corn,sorghum,corn,corn,corn,soybeans,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid83,-100.68793173570313,39.426819447109374,9,16,grid12,0,0.0,823.474870897104,84.53628,0.0664,84.7344,906.4218783,823.0005743,80.68056,0.0636,821.6874783,39.004078,42.018288,40.351288,40.80857,39.02252,39.627354,39.734848,39.963913,38.707424,39.60395,38.931297,41.041386,42.72257,43.493404,43.34681,44.637135,45.110043,45.15481,45.573982,46.116924,46.377644,46.63892,46.928272,47.532578,48.766365,49.18077,52.222958,49.58851,49.64317,52.415363,49.377937,49.818924,48.736458,853.22095,853.5181,852.7068,853.12384,854.4159,853.2498,853.17206,852.8425,853.4959,852.40906,853.32825,851.223,851.24084,850.3652,849.0967,849.4931,848.8803,849.001,848.1419,848.1183,847.73126,847.4138,847.1266,846.41077,846.4117,846.2266,846.2077,845.8509,845.788,845.73517,846.01416,845.63806,845.4744,29.746076368521017,30.043256544302267,29.231916212271017,29.648969434927267,30.941022657583517,29.774945997427267,29.697187208364767,29.367658399771017,30.021039747427267,28.934186720083517,29.853376173208517,27.748151563833517,27.765973829458517,26.890302442739767,25.621808790396017,26.018232130239767,25.405439161489767,25.526105665396017,24.667035841177267,24.643415235708517,24.256391309927267,23.938947462271017,23.651716016958517,22.935895704458517,22.936811231802267,22.751752638052267,22.732831739614767,22.376020216177267,22.313154005239767,22.260297559927267,22.539289259146017,22.163190626333517,21.999555372427267,fallow,wheat,fallow,wheat,fallow,wheat,corn,fallow,wheat,wheat,wheat,fallow,wheat,fallow,wheat,fallow,wheat,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid84,-100.68788826606772,39.43408390764757,9,17,grid12,3,0.15789473684210525,823.5473874012961,83.12810400000001,0.0672,84.7344,906.4218783,823.0005743,80.68056,0.0636,821.6874783,38.42051,41.592884,39.800587,40.273617,38.429665,39.02839,39.094578,39.357044,38.199852,39.237667,38.42819,40.62082,40.965885,41.719692,42.888412,44.213516,44.626034,44.630974,45.03213,45.56733,45.781815,46.064045,46.34354,46.957703,47.537766,47.968742,47.990856,48.39162,48.4546,48.463936,48.178646,48.58165,47.91116,853.68475,854.0625,853.1512,853.625,854.96497,853.65076,853.5829,853.2848,853.7207,852.8099,853.5193,851.5794,851.5123,850.7011,849.4351,850.00653,849.5058,849.51904,848.71436,848.7126,848.3522,848.0194,847.76056,847.0784,847.12177,846.8235,846.65894,846.38763,846.32544,846.2104,846.5465,846.17505,845.98706,30.137366016672672,30.515112598703922,29.603796680735172,30.077612598703922,31.417578419016422,30.103369434641422,30.035498340891422,29.737402637766422,30.173315723703922,29.262488086985172,29.971899708078922,28.032019336985172,27.964941700266422,27.153723438547672,25.887732227610172,26.459143360422672,25.958410938547672,25.971655567453922,25.166968067453922,25.165198047922672,24.804785450266422,24.472021778391422,24.213171680735172,23.531042774485172,23.574377735422672,23.276098926828922,23.111548145578922,22.840246876047672,22.778052051828922,22.663000782297672,22.999121387766422,22.627661426828922,22.439673145578922,corn,corn,sorghum,fallow,wheat,wheat,wheat,fallow,wheat,wheat,corn,fallow,wheat,wheat,corn,fallow,wheat,0,8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
grid85,-100.67905518502603,39.35416696341146,10,6,grid14,19,1.0,822.0431071291921,91.065096,0.0596,69.1896,885.9241654,818.1169096,75.739752,0.0508,816.7345654,43.700584,43.721416,44.37064,44.36994,43.077923,43.693417,44.738827,44.282154,43.973507,44.389553,43.896122,45.444733,47.05249,47.727924,48.02543,47.34345,48.13516,48.292656,48.593807,49.298573,49.553288,49.929375,50.27478,51.512096,51.72432,51.639603,52.739506,52.024822,52.00245,53.58238,51.666313,52.21667,52.840805,849.3512,849.49585,848.6904,849.84955,849.81396,849.34827,849.4242,848.50867,850.04517,848.6238,850.63416,848.65204,847.9133,846.71423,844.82196,843.5786,842.4079,842.85223,843.2552,841.456,841.21027,840.4756,840.2771,839.51044,839.3416,839.116,839.04565,838.62463,838.6779,838.64825,838.81573,838.22217,838.2805,27.308089159870406,27.452742480182906,26.647322558307906,27.806441210651656,27.770857714557906,27.305159472370406,27.381087206745406,26.465559862995406,28.002058886432906,26.580672167682906,28.591048144245406,26.608931445026656,25.870222948932906,24.671126269245406,22.778853320026656,21.535506152057906,20.364790820026656,20.809126757526656,21.212080859089156,19.412886523151656,19.167158984089156,18.432478808307906,18.233992480182906,17.467329882526656,17.298506640339156,17.072920702839156,17.002547167682906,16.581526659870406,16.634810351276656,16.605147265339156,16.772627734089156,16.179060839557906,16.237410448932906,fallow,corn,corn,corn,corn,corn,corn,soybeans,corn,corn,corn,soybeans,corn,corn,soybeans,corn,corn,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid86,-100.67901182882812,39.36142998648437,10,7,grid14,19,1.0,822.042642040968,97.7646,0.0607,69.1896,885.9241654,818.1169096,75.739752,0.0508,816.7345654,43.382107,44.11017,44.756725,44.110462,43.46072,44.18684,44.84328,44.713284,43.44801,44.039604,43.48962,45.97947,47.44953,47.81871,48.245182,47.845135,48.65109,48.8306,49.192635,49.847515,50.163734,50.48834,50.841995,51.78212,52.002598,51.850292,53.04955,52.211815,52.199585,53.89369,51.89881,52.501934,53.250202,848.6091,849.04034,848.3538,848.90485,849.4065,848.84546,848.9389,848.2834,849.85144,848.12256,850.2302,847.91223,847.40497,846.1775,844.6401,843.3833,842.11993,842.7318,842.7523,841.31714,840.92804,840.2926,840.0809,839.34326,839.0399,838.82117,838.9952,838.4885,838.51666,838.5562,838.68884,838.07983,838.1427,26.566427783250788,26.997702197313288,26.311178759813288,26.862204150438288,27.363852099657038,26.802816943407038,26.896261767625788,26.240744189500788,27.808798388719538,26.079916552782038,28.187582568407038,25.869589404344538,25.362326220750788,24.134848193407038,22.597433642625788,21.340658740282038,20.077292041063288,20.689169482469538,20.709677294969538,19.274496630907038,18.885397509813288,18.249960498094538,18.038229541063288,17.300619677782038,16.997274951219538,16.778524951219538,16.952536181688288,16.445883349657038,16.474020556688288,16.513571337938288,16.646200732469538,16.037191943407038,16.100058154344538,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,soybeans,corn,soybeans,corn,soybeans,corn,corn,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid87,-100.6789684726302,39.36869300955729,10,8,grid14,14,0.7368421052631579,822.055534276296,97.112328,0.0615,83.2104,900.6704799,818.1553816,74.43216,0.0643,817.4600799,43.485336,44.19001,44.809326,44.16563,43.520237,44.287212,44.89685,44.78163,43.42206,44.039467,43.49064,46.00424,47.48982,47.88502,48.817543,47.973843,48.793316,48.994614,49.38803,50.008255,50.333065,50.654335,51.012333,52.382572,53.812313,53.87528,53.190544,54.197926,54.170914,54.0935,53.843445,54.39084,54.858955,848.17773,848.7212,848.10706,848.55304,849.1222,848.45575,848.5276,848.1088,849.78186,847.7755,849.98517,847.4128,846.9765,845.7299,844.59094,843.3968,842.0897,842.8624,842.5,841.4296,841.0095,840.3689,840.1394,839.3659,839.33514,839.1234,839.16986,838.8331,838.8301,838.68304,839.01117,838.4102,838.46545,26.122200098703956,26.665657129953956,26.051521387766456,26.497505274485206,27.066658106516456,26.400215235422706,26.472053614328956,26.053291407297706,27.726326075266456,25.719978419016456,27.929634180735206,25.357246485422706,24.920967188547706,23.674385157297706,22.535408106516456,21.341255274485206,20.034187403391456,20.806892481516456,20.444465723703956,19.374092188547706,18.953987208078956,18.313362208078956,18.083870020578956,17.310371485422706,17.279609766672706,17.067878809641456,17.114326563547706,16.777595606516456,16.774543848703956,16.627510157297706,16.955635157297706,16.354683008860206,16.409919825266456,corn,corn,corn,corn,corn,soybeans,corn,sorghum,corn,soybeans,corn,soybeans,corn,soybeans,corn,soybeans,corn,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid88,-100.6789251164323,39.375956032630214,10,9,grid14,18,0.9473684210526315,821.459031151296,88.34628000000001,0.0623,83.2104,900.6704799,818.1553816,74.43216,0.0643,817.4600799,43.2105,44.80695,45.43123,44.183514,44.207943,44.31508,44.728443,45.526608,43.269325,43.836857,43.165203,45.989506,48.12779,47.90472,48.85705,48.811302,49.663177,49.918095,50.33471,50.961475,51.316826,51.61829,51.998295,52.443287,53.575703,53.54444,52.925518,53.94162,53.934196,53.91037,53.649265,54.219566,54.72883,847.8187,848.1595,847.6246,848.26855,848.6465,848.3349,848.37427,847.741,849.57587,847.6022,849.7069,847.13477,846.76514,845.54987,844.6504,843.449,842.1457,843.1253,842.3315,841.59985,841.2669,840.5292,840.2752,839.5053,839.6804,839.5512,839.5363,839.20013,839.1735,839.00964,839.35626,838.78406,838.82275,26.359694434641483,26.700453711985233,26.165541602610233,26.809523536203983,27.187453223703983,26.875868751047733,26.915236426828983,26.281996680735233,28.116835547922733,26.143141700266483,28.247878028391483,25.675734473703983,25.306105567453983,24.090834571360233,23.191359473703983,21.989943458078983,20.686659766672733,21.666274024485233,20.872450782297733,20.140822364328983,19.807875586985233,19.070143653391483,18.816176368235233,18.046278907297733,18.221388770578983,18.092177344797733,18.077284766672733,17.741103126047733,17.714491797922733,17.550612403391483,17.897231055735233,17.325026465891483,17.363722754953983,corn,corn,soybeans,corn,soybeans,corn,corn,corn,corn,corn,soybeans,corn,corn,corn,corn,soybeans,corn,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
grid89,-100.67888176023436,39.38321905570312,10,10,grid13,15,0.7894736842105263,819.993818262576,79.29372,0.0647,83.2104,900.6704799,818.1553816,74.43216,0.0643,817.4600799,43.087612,44.05252,45.337524,43.245113,43.421406,44.17935,44.55007,44.683174,43.116108,43.716618,43.04036,45.982586,47.491207,47.87446,48.836006,48.12812,48.9354,49.160664,49.61753,50.228394,50.53031,50.865784,51.233833,52.41195,53.554405,53.530106,52.89142,53.92545,53.921,53.870205,53.644127,54.205124,54.704937,847.79364,848.44293,847.6532,848.0551,848.9477,848.35626,848.40576,848.0335,849.5674,847.6135,849.64484,846.96576,846.7961,845.5563,844.7742,843.7487,842.4928,843.4916,842.4867,841.989,841.6471,840.94775,840.6657,839.8703,840.144,840.0018,840.0179,839.70856,839.6631,839.4733,839.84503,839.30676,839.3287,27.799821874142708,28.449113866330208,27.659379979611458,28.061296483517708,28.953874608517708,28.362443944455208,28.411943456173958,28.039690038205208,29.573564549923958,27.619707128048958,29.651018163205208,26.971941014767708,26.802263280392708,25.562456151486458,24.780351659298958,23.754899999142708,22.498979588986458,23.497758885861458,22.492876073361458,21.995195409298958,21.653276463986458,20.953935643673958,20.671892186642708,19.876482030392708,20.150163671017708,20.007951756955208,20.024065038205208,19.714738866330208,19.669267674923958,19.479509374142708,19.851213475705208,19.312944432736458,19.334856053830208,corn,soybeans,soybeans,corn,soybeans,corn,corn,corn,wheat,corn,wheat,corn,corn,corn,corn,soybeans,wheat,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
grid90,-100.67883840403647,39.39048207877604,10,11,grid13,19,1.0,819.4502979485521,72.26198400000001,0.0691,83.2104,900.6704799,818.1553816,74.43216,0.0643,817.4600799,41.49626,44.478645,45.20007,42.97109,43.882885,43.968796,43.348583,45.10369,42.176533,42.40281,42.07937,45.810028,47.296955,48.093124,48.932888,49.003067,49.790195,49.949295,50.443382,51.05197,51.34046,51.670696,52.04085,52.451637,53.94063,54.040817,53.76736,54.36578,54.379482,54.53002,54.09749,54.640507,54.558437,847.75415,848.5198,847.8121,848.1823,849.0801,848.5234,848.43256,848.1893,849.62604,847.6434,849.54193,846.94934,846.936,845.76715,845.02423,844.1875,843.00165,843.9292,842.8135,842.4755,842.1227,841.50665,841.195,840.3727,840.74194,840.594,840.73956,840.38385,840.32745,840.2013,840.4933,839.9977,839.9966,28.303852442072866,29.069477442072866,28.361774805354116,28.732014063166616,29.629780176447866,29.073078516291616,28.982258203791616,28.738972070979116,30.175739649104116,28.193073633479116,30.091633203791616,27.499042871760366,27.485676172541616,26.316852930354116,25.573933008479116,24.737202051447866,23.551350000666616,24.478901270197866,23.363178613947866,23.025226953791616,22.672382715510366,22.056354883479116,21.744709375666616,20.922382715510366,21.291645410822866,21.143696192072866,21.289265039729116,20.933552149104116,20.877155664729116,20.750995996760366,21.042988184260366,20.547382715510366,20.546284082697866,corn,soybeans,corn,soybeans,corn,corn,corn,soybeans,corn,soybeans,corn,corn,soybeans,corn,soybeans,corn,corn,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid91,-100.67879504783855,39.397745101848955,10,12,grid13,18,0.9473684210526315,819.632947266768,68.192904,0.0723,84.1248,900.3651063,821.6631861,80.555592,0.0737,816.2403063,41.33743,43.929676,43.07392,42.71713,41.92016,42.62306,42.855717,43.258682,41.36934,41.728138,41.291233,43.645306,47.067337,47.870743,48.69233,46.852787,47.592724,47.80163,48.295845,48.862747,49.168537,49.46496,49.84008,52.169464,53.752663,53.904636,53.29277,54.237076,54.25427,54.04475,53.972637,54.49695,53.792973,848.24817,849.1093,848.44916,848.43665,849.5328,848.8338,848.69226,848.54083,850.05707,848.1342,849.9434,847.16766,847.1888,846.05396,845.2429,844.6009,843.49286,844.21094,843.1555,842.9075,842.5868,842.01953,841.6834,840.8854,841.3641,841.21405,841.2155,840.9626,840.89856,840.7043,841.0558,840.59296,840.5886,28.615221678544458,29.476366698075708,28.816210448075708,28.803698241044458,29.899828612138208,29.200854002763208,29.059313475419458,28.907885252763208,30.424120604325708,28.501269041825708,30.310473143388208,27.534716307450708,27.555834471513208,26.421007811356958,25.609972655106958,24.967943846513208,23.859911619950708,24.577990233231958,23.522570311356958,23.274523436356958,22.953844725419458,22.386583983231958,22.050463377763208,21.252428709794458,21.731127440263208,21.581103026200708,21.582567869950708,21.329638182450708,21.265612303544458,21.071337401200708,21.422838866044458,20.960009276200708,20.955675780106958,corn,corn,corn,corn,corn,corn,corn,soybeans,wheat,corn,corn,corn,corn,soybeans,corn,corn,corn,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
grid92,-100.67875169164063,39.40500812492187,10,13,grid13,18,0.9473684210526315,820.8239195315041,71.908416,0.0715,85.344,905.3911019,822.6176953,84.646008,0.0724,820.0471019,40.728794,43.558277,42.614586,42.635002,41.456753,42.14947,42.352997,42.76127,40.92385,41.400967,40.87399,43.32674,44.772247,45.494213,46.385223,46.497204,47.187115,47.345833,47.84708,48.404854,48.69069,48.981956,49.35314,49.96069,53.525227,53.739452,53.110237,54.06121,54.082123,53.78257,53.79768,54.30026,53.38784,848.8312,849.4366,848.7569,848.826,849.9123,849.14716,849.01697,848.82404,850.17285,848.4166,850.04175,847.32654,847.61163,846.5027,845.6692,845.0654,844.0513,844.6694,843.59033,843.4019,843.0969,842.5925,842.23737,841.45624,842.01465,841.86084,841.8634,841.67145,841.6017,841.3802,841.7523,841.31964,841.2961,28.00725722630841,28.61266494115216,27.93297744115216,28.00206923802716,29.08837294896466,28.32323623021466,28.19304824193341,28.00011611302716,29.34893203099591,27.59270644505841,29.21782851537091,26.50261855443341,26.78771376927716,25.67876601537091,24.84526992162091,24.24151015599591,23.22734999974591,23.84545302708966,22.76641249974591,22.57799697240216,22.27300429662091,21.76860976537091,21.41344619115216,20.63231826146466,21.19072890599591,21.03692031224591,21.03948378880841,20.84752822240216,20.77776503880841,20.55626845677716,20.92839980443341,20.49572158177716,20.47216201146466,corn,corn,corn,corn,soybeans,corn,soybeans,corn,corn,wheat,corn,soybeans,corn,corn,soybeans,wheat,corn,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
grid93,-100.6787083354427,39.412271147994794,10,14,grid13,5,0.2631578947368421,821.800157617632,78.42504000000001,0.068,84.7344,906.4218783,823.0005743,80.68056,0.0636,821.6874783,40.17774,43.16811,42.00871,42.197594,40.7542,41.3793,41.548855,42.06391,40.406395,40.89436,40.345882,42.60641,44.40265,45.134377,45.98518,45.76365,46.39315,46.534763,47.03076,47.576775,47.88994,48.162075,48.48432,49.055695,53.44871,53.81858,53.150566,54.14488,54.177834,53.688587,53.976177,54.361683,52.952816,849.2303,850.3411,849.5753,849.4159,850.9266,850.0377,849.91187,849.76587,851.02563,849.2566,850.8427,848.0623,847.98584,846.922,845.9068,845.88184,844.9721,845.4425,844.38434,844.27136,843.9597,843.5335,843.1562,842.3884,842.8966,842.6451,842.6685,842.53735,842.45984,842.2061,842.6747,842.2445,841.9461,27.430128026899297,28.540967870649297,27.775159765180547,27.615735937055547,29.126417089399297,28.237562108930547,28.111707616743047,27.965711522993047,29.225477147993047,27.456434179243047,29.042554784711797,26.262159276899297,26.185682226118047,25.121839452680547,24.106641698774297,24.081678319868047,23.171949315961797,23.642347265180547,22.584180761274297,22.471204687055547,22.159559179243047,21.733350683149297,21.356031347211797,20.588270116743047,21.096448827680547,20.844922948774297,20.868360448774297,20.737195897993047,20.659681249555547,20.405958105024297,20.874524999555547,20.444349218305547,20.145948339399297,wheat,corn,corn,fallow,wheat,corn,corn,corn,corn,corn,wheat,corn,corn,corn,corn,corn,corn,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
grid94,-100.67866497924479,39.41953417106771,10,15,grid13,19,1.0,823.000574268864,80.68056,0.0636,84.7344,906.4218783,823.0005743,80.68056,0.0636,821.6874783,39.63715,42.694893,41.47433,41.714428,39.97033,40.587864,40.75974,40.942776,39.894997,40.523933,39.863293,41.722713,43.38179,44.151665,45.563667,45.350292,45.920807,46.024857,46.505188,47.042217,47.323605,47.600674,47.914856,48.496418,52.98857,53.457832,52.793324,53.785515,53.82369,53.199764,53.60371,53.96216,51.197247,849.76215,850.7407,849.954,849.91266,851.4448,850.4702,850.3689,849.9882,851.1608,849.6164,850.9655,848.3954,848.4337,847.45276,846.2864,846.41064,845.60986,845.9612,844.93665,844.857,844.4804,844.169,843.7944,843.04987,843.4453,843.2797,843.2335,843.14484,843.0637,842.778,843.2841,842.8688,842.70935,26.761571727229693,27.740148387385943,26.953405223323443,26.912084422542193,28.444249949885943,27.469640574885943,27.368322215510943,26.987645945979693,28.160253367854693,26.615819774104693,27.964940867854693,25.394811473323443,25.433141551448443,24.452184520198443,23.285802684260943,23.410070262385943,22.609289012385943,22.960607371760943,21.936071238948443,21.856420360042193,21.479833445979693,21.168432078792193,20.793798289729693,20.049291453792193,20.444738231135943,20.279149852229693,20.232946238948443,20.144262156917193,20.063146434260943,19.777440867854693,20.283544383479693,19.868200145198443,19.708776317073443,corn,corn,corn,soybeans,corn,corn,soybeans,corn,soybeans,corn,corn,sorghum,corn,other,corn,corn,corn,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
